Formula,Book,Line,Word Number,Word Count,Source,ID
οἱ φίλος,16,339,2,2,Od,11383
φίλος ἦεν,1,381,5,2,Il,11384
φίλος ἦεν,5,695,4,2,Il,11385
φίλος ἦεν,23,556,4,2,Il,11386
φίλος ἦεν,12,72,4,2,Od,11387
οἳ δέ,1,382,5,2,Il,11388
οἳ δέ,6,421,0,2,Il,11389
οἳ δέ,7,41,0,2,Il,11390
οἳ δέ,8,203,0,2,Il,11391
οἳ δέ,11,156,4,2,Il,11392
οἳ δέ,11,559,4,2,Il,11393
οἳ δέ,12,43,0,2,Il,11394
οἳ δέ,23,387,0,2,Il,11395
οἳ δέ,23,500,4,2,Il,11396
δέ νυ,1,382,6,2,Il,11397
δέ νυ,16,622,3,2,Il,11398
δέ νυ,22,405,7,2,Il,11399
δέ νυ,22,420,2,2,Il,11400
ἄμμι δὲ,1,384,5,2,Il,11401
ἄμμι δὲ,2,137,4,2,Il,11402
ἄμμι δὲ,4,197,6,2,Il,11403
ἄμμι δὲ,4,207,6,2,Il,11404
ὃ δὴ,1,388,2,2,Il,11405
ὃ δὴ,2,436,2,2,Il,11406
ὃ δὴ,15,291,1,2,Il,11407
ὃ δὴ,2,48,5,2,Od,11408
ὃ δὴ,4,777,1,2,Od,11409
ὃ δὴ,12,295,4,2,Od,11410
μὲν γὰρ,1,389,1,2,Il,11411
μὲν γὰρ,3,439,1,2,Il,11412
μὲν γὰρ,3,453,1,2,Il,11413
μὲν γὰρ,4,226,1,2,Il,11414
μὲν γὰρ,4,376,1,2,Il,11415
μὲν γὰρ,4,415,1,2,Il,11416
μὲν γὰρ,5,877,1,2,Il,11417
μὲν γὰρ,6,227,1,2,Il,11418
μὲν γὰρ,8,141,1,2,Il,11419
μὲν γὰρ,9,511,1,2,Il,11420
μὲν γὰρ,11,341,1,2,Il,11421
μὲν γὰρ,11,824,1,2,Il,11422
μὲν γὰρ,11,832,1,2,Il,11423
μὲν γὰρ,12,67,1,2,Il,11424
μὲν γὰρ,12,322,3,2,Il,11425
μὲν γὰρ,13,49,1,2,Il,11426
μὲν γὰρ,13,730,1,2,Il,11427
μὲν γὰρ,14,55,1,2,Il,11428
μὲν γὰρ,14,71,1,2,Il,11429
μὲν γὰρ,16,23,1,2,Il,11430
μὲν γὰρ,16,239,1,2,Il,11431
μὲν γὰρ,16,335,6,2,Il,11432
μὲν γὰρ,16,517,1,2,Il,11433
μὲν γὰρ,17,461,1,2,Il,11434
μὲν γὰρ,17,631,1,2,Il,11435
μὲν γὰρ,18,288,1,2,Il,11436
μὲν γὰρ,18,312,1,2,Il,11437
μὲν γὰρ,20,67,1,2,Il,11438
μὲν γὰρ,20,89,1,2,Il,11439
μὲν γὰρ,20,107,1,2,Il,11440
μὲν γὰρ,20,313,1,2,Il,11441
μὲν γὰρ,21,100,1,2,Il,11442
μὲν γὰρ,23,77,1,2,Il,11443
μὲν γὰρ,23,789,1,2,Il,11444
μὲν γὰρ,24,66,1,2,Il,11445
μὲν γὰρ,24,751,1,2,Il,11446
μὲν γὰρ,1,78,3,2,Od,11447
μὲν γὰρ,1,173,1,2,Od,11448
μὲν γὰρ,3,86,1,2,Od,11449
μὲν γὰρ,3,262,1,2,Od,11450
μὲν γὰρ,3,276,1,2,Od,11451
μὲν γὰρ,4,495,1,2,Od,11452
μὲν γὰρ,5,218,1,2,Od,11453
μὲν γὰρ,5,411,1,2,Od,11454
μὲν γὰρ,6,182,2,2,Od,11455
μὲν γὰρ,6,242,1,2,Od,11456
μὲν γὰρ,7,86,1,2,Od,11457
μὲν γὰρ,8,147,1,2,Od,11458
μὲν γὰρ,9,119,2,2,Od,11459
μὲν γὰρ,9,132,1,2,Od,11460
μὲν γὰρ,12,59,1,2,Od,11461
μὲν γὰρ,14,229,1,2,Od,11462
μὲν γὰρ,16,374,1,2,Od,11463
μὲν γὰρ,17,532,1,2,Od,11464
μὲν γὰρ,19,513,1,2,Od,11465
μὲν γὰρ,19,563,1,2,Od,11466
μὲν γὰρ,20,136,1,2,Od,11467
μὲν γὰρ,21,232,1,2,Od,11468
μὲν γὰρ,21,258,1,2,Od,11469
σὺν νηῒ,1,389,3,2,Il,11470
σὺν νηῒ,2,293,1,2,Il,11471
σὺν νηῒ,13,425,5,2,Od,11472
σὺν νηῒ,23,340,2,2,Od,11473
σὺν νηῒ,24,152,4,2,Od,11474
νηῒ θοῇ,1,389,4,2,Il,11475
νηῒ θοῇ,16,123,0,2,Il,11476
νηῒ θοῇ,24,438,2,2,Il,11477
νηῒ θοῇ,13,134,3,2,Od,11478
νηῒ θοῇ,13,157,0,2,Od,11479
νηῒ θοῇ,16,229,3,2,Od,11480
νηῒ θοῇ,16,368,0,2,Od,11481
δὲ νέον,1,391,1,2,Il,11482
δὲ νέον,24,444,1,2,Il,11483
δὲ νέον,8,289,1,2,Od,11484
δὲ νέον,22,426,1,2,Od,11485
δή τι,1,394,7,2,Il,11486
δή τι,13,120,3,2,Il,11487
δή τι,13,446,3,2,Il,11488
δή τι,22,453,2,2,Il,11489
ἠὲ καὶ,1,395,5,2,Il,11490
ἠὲ καὶ,7,196,0,2,Il,11491
ἠὲ καὶ,12,305,6,2,Il,11492
ἠὲ καὶ,16,591,0,2,Il,11493
ἠὲ καὶ,23,552,0,2,Il,11494
ἠὲ καὶ,24,47,3,2,Il,11495
ἠὲ καὶ,24,737,2,2,Il,11496
ἠὲ καὶ,2,328,0,2,Od,11497
ἠὲ καὶ,4,80,6,2,Od,11498
ἠὲ καὶ,9,267,5,2,Od,11499
ἠὲ καὶ,15,177,4,2,Od,11500
ἠὲ καὶ,16,100,5,2,Od,11501
ἐνὶ μεγάροισιν,1,396,4,2,Il,11502
ἐνὶ μεγάροισιν,5,805,3,2,Il,11503
ἐνὶ μεγάροισιν,6,217,1,2,Il,11504
ἐνὶ μεγάροισιν,7,148,3,2,Il,11505
ἐνὶ μεγάροισιν,8,520,3,2,Il,11506
ἐνὶ μεγάροισιν,14,484,1,2,Il,11507
ἐνὶ μεγάροισιν,19,339,3,2,Il,11508
ἐνὶ μεγάροισιν,21,475,5,2,Il,11509
ἐνὶ μεγάροισιν,24,603,4,2,Il,11510
ἐνὶ μεγάροισιν,24,768,6,2,Il,11511
ἐνὶ μεγάροισιν,1,27,1,2,Od,11512
ἐνὶ μεγάροισιν,2,94,3,2,Od,11513
ἐνὶ μεγάροισιν,3,256,3,2,Od,11514
ἐνὶ μεγάροισιν,3,360,1,2,Od,11515
ἐνὶ μεγάροισιν,4,587,4,2,Od,11516
ἐνὶ μεγάροισιν,4,734,4,2,Od,11517
ἐνὶ μεγάροισιν,4,763,4,2,Od,11518
ἐνὶ μεγάροισιν,10,338,5,2,Od,11519
ἐνὶ μεγάροισιν,11,68,3,2,Od,11520
ἐνὶ μεγάροισιν,11,182,1,2,Od,11521
ἐνὶ μεγάροισιν,13,337,1,2,Od,11522
ἐνὶ μεγάροισιν,13,384,3,2,Od,11523
ἐνὶ μεγάροισιν,16,38,1,2,Od,11524
ἐνὶ μεγάροισιν,16,77,1,2,Od,11525
ἐνὶ μεγάροισιν,16,411,4,2,Od,11526
ἐνὶ μεγάροισιν,17,358,4,2,Od,11527
ἐνὶ μεγάροισιν,17,569,3,2,Od,11528
ἐνὶ μεγάροισιν,18,221,4,2,Od,11529
ἐνὶ μεγάροισιν,19,94,4,2,Od,11530
ἐνὶ μεγάροισιν,19,139,3,2,Od,11531
ἐνὶ μεγάροισιν,19,573,4,2,Od,11532
ἐνὶ μεγάροισιν,21,424,4,2,Od,11533
ἐνὶ μεγάροισιν,23,113,3,2,Od,11534
ἐνὶ μεγάροισιν,24,129,3,2,Od,11535
ἐνὶ μεγάροισιν,24,162,5,2,Od,11536
ὁππότε μιν,1,399,0,2,Il,11537
ὁππότε μιν,13,711,0,2,Il,11538
ὁππότε μιν,20,148,0,2,Il,11539
ὁππότε μιν,4,792,1,2,Od,11540
Ποσειδάων καὶ,1,400,2,2,Il,11541
Ποσειδάων καὶ,12,17,3,2,Il,11542
Ποσειδάων καὶ,12,34,4,2,Il,11543
Ποσειδάων καὶ,14,389,1,2,Il,11544
Ποσειδάων καὶ,21,284,6,2,Il,11545
καὶ Παλλὰς Ἀθήνη,1,400,3,3,Il,11546
καὶ Παλλὰς Ἀθήνη,18,516,6,3,Il,11547
καὶ Παλλὰς Ἀθήνη,20,33,5,3,Il,11548
καὶ Παλλὰς Ἀθήνη,20,146,5,3,Il,11549
καὶ Παλλὰς Ἀθήνη,20,314,4,3,Il,11550
καὶ Παλλὰς Ἀθήνη,21,290,3,3,Il,11551
καὶ Παλλὰς Ἀθήνη,6,233,4,3,Od,11552
καὶ Παλλὰς Ἀθήνη,11,547,4,3,Od,11553
καὶ Παλλὰς Ἀθήνη,23,160,4,3,Od,11554
Παλλὰς Ἀθήνη,1,400,4,2,Il,11555
Παλλὰς Ἀθήνη,4,78,5,2,Il,11556
Παλλὰς Ἀθήνη,4,541,6,2,Il,11557
Παλλὰς Ἀθήνη,5,1,4,2,Il,11558
Παλλὰς Ἀθήνη,5,61,5,2,Il,11559
Παλλὰς Ἀθήνη,5,121,5,2,Il,11560
Παλλὰς Ἀθήνη,5,256,6,2,Il,11561
Παλλὰς Ἀθήνη,5,840,5,2,Il,11562
Παλλὰς Ἀθήνη,5,856,4,2,Il,11563
Παλλὰς Ἀθήνη,6,311,5,2,Il,11564
Παλλὰς Ἀθήνη,10,245,6,2,Il,11565
Παλλὰς Ἀθήνη,10,295,5,2,Il,11566
Παλλὰς Ἀθήνη,18,217,5,2,Il,11567
Παλλὰς Ἀθήνη,18,311,6,2,Il,11568
Παλλὰς Ἀθήνη,18,516,7,2,Il,11569
Παλλὰς Ἀθήνη,20,33,6,2,Il,11570
Παλλὰς Ἀθήνη,20,146,6,2,Il,11571
Παλλὰς Ἀθήνη,20,314,5,2,Il,11572
Παλλὰς Ἀθήνη,21,290,4,2,Il,11573
Παλλὰς Ἀθήνη,21,408,4,2,Il,11574
Παλλὰς Ἀθήνη,22,270,8,2,Il,11575
Παλλὰς Ἀθήνη,22,276,5,2,Il,11576
Παλλὰς Ἀθήνη,23,771,5,2,Il,11577
Παλλὰς Ἀθήνη,1,125,5,2,Od,11578
Παλλὰς Ἀθήνη,1,252,3,2,Od,11579
Παλλὰς Ἀθήνη,1,327,5,2,Od,11580
Παλλὰς Ἀθήνη,2,404,4,2,Od,11581
Παλλὰς Ἀθήνη,3,29,4,2,Od,11582
Παλλὰς Ἀθήνη,3,222,4,2,Od,11583
Παλλὰς Ἀθήνη,3,385,5,2,Od,11584
Παλλὰς Ἀθήνη,4,289,6,2,Od,11585
Παλλὰς Ἀθήνη,6,233,5,2,Od,11586
Παλλὰς Ἀθήνη,6,328,5,2,Od,11587
Παλλὰς Ἀθήνη,7,37,4,2,Od,11588
Παλλὰς Ἀθήνη,8,7,5,2,Od,11589
Παλλὰς Ἀθήνη,11,547,5,2,Od,11590
Παλλὰς Ἀθήνη,15,1,4,2,Od,11591
Παλλὰς Ἀθήνη,19,33,4,2,Od,11592
Παλλὰς Ἀθήνη,20,345,5,2,Od,11593
Παλλὰς Ἀθήνη,23,160,5,2,Od,11594
Παλλὰς Ἀθήνη,24,520,6,2,Od,11595
ἐς μακρὸν Ὄλυμπον,1,402,3,3,Il,11596
ἐς μακρὸν Ὄλυμπον,8,410,4,3,Il,11597
ἐς μακρὸν Ὄλυμπον,15,79,4,3,Il,11598
ἐς μακρὸν Ὄλυμπον,18,142,5,3,Il,11599
μακρὸν Ὄλυμπον,1,402,4,2,Il,11600
μακρὸν Ὄλυμπον,2,48,5,2,Il,11601
μακρὸν Ὄλυμπον,5,398,7,2,Il,11602
μακρὸν Ὄλυμπον,8,199,5,2,Il,11603
μακρὸν Ὄλυμπον,8,410,5,2,Il,11604
μακρὸν Ὄλυμπον,15,21,5,2,Il,11605
μακρὸν Ὄλυμπον,15,79,5,2,Il,11606
μακρὸν Ὄλυμπον,18,142,6,2,Il,11607
μακρὸν Ὄλυμπον,24,468,5,2,Il,11608
μακρὸν Ὄλυμπον,24,694,5,2,Il,11609
μακρὸν Ὄλυμπον,10,307,5,2,Od,11610
μακρὸν Ὄλυμπον,15,43,7,2,Od,11611
μακρὸν Ὄλυμπον,20,73,4,2,Od,11612
μακρὸν Ὄλυμπον,24,351,8,2,Od,11613
δέ τε,1,403,5,2,Il,11614
δέ τε,2,90,6,2,Il,11615
δέ τε,2,210,4,2,Il,11616
δέ τε,2,456,4,2,Il,11617
δέ τε,2,463,3,2,Il,11618
δέ τε,2,814,1,2,Il,11619
δέ τε,3,11,5,2,Il,11620
δέ τε,4,77,2,2,Il,11621
δέ τε,4,278,5,2,Il,11622
δέ τε,4,455,1,2,Il,11623
δέ τε,5,741,1,2,Il,11624
δέ τε,6,127,1,2,Il,11625
δέ τε,7,64,3,2,Il,11626
δέ τε,8,481,4,2,Il,11627
δέ τε,8,555,5,2,Il,11628
δέ τε,9,6,3,2,Il,11629
δέ τε,9,493,4,2,Il,11630
δέ τε,9,502,3,2,Il,11631
δέ τε,9,589,4,2,Il,11632
δέ τε,10,226,7,2,Il,11633
δέ τε,10,362,4,2,Il,11634
δέ τε,11,156,5,2,Il,11635
δέ τε,11,417,4,2,Il,11636
δέ τε,11,494,5,2,Il,11637
δέ τε,11,559,5,2,Il,11638
δέ τε,11,560,3,2,Il,11639
δέ τε,12,43,1,2,Il,11640
δέ τε,12,149,3,2,Il,11641
δέ τε,13,283,3,2,Il,11642
δέ τε,13,473,4,2,Il,11643
δέ τε,13,707,4,2,Il,11644
δέ τε,13,733,2,2,Il,11645
δέ τε,13,797,5,2,Il,11646
δέ τε,13,814,2,2,Il,11647
δέ τε,15,625,5,2,Il,11648
δέ τε,15,627,3,2,Il,11649
δέ τε,15,632,2,2,Il,11650
δέ τε,15,636,3,2,Il,11651
δέ τε,16,162,5,2,Il,11652
δέ τε,16,163,4,2,Il,11653
δέ τε,16,389,1,2,Il,11654
δέ τε,16,392,4,2,Il,11655
δέ τε,16,634,4,2,Il,11656
δέ τε,16,769,3,2,Il,11657
δέ τε,17,32,5,2,Il,11658
δέ τε,17,55,3,2,Il,11659
δέ τε,17,135,3,2,Il,11660
δέ τε,17,392,2,2,Il,11661
δέ τε,17,393,3,2,Il,11662
δέ τε,17,744,7,2,Il,11663
δέ τε,17,750,2,2,Il,11664
δέ τε,19,166,5,2,Il,11665
δέ τε,19,330,4,2,Il,11666
δέ τε,20,198,5,2,Il,11667
δέ τε,20,255,6,2,Il,11668
δέ τε,20,405,3,2,Il,11669
δέ τε,21,151,1,2,Il,11670
δέ τε,21,262,4,2,Il,11671
δέ τε,21,264,4,2,Il,11672
δέ τε,22,30,5,2,Il,11673
δέ τε,22,71,4,2,Il,11674
δέ τε,23,590,6,2,Il,11675
δέ τε,1,53,4,2,Od,11676
δέ τε,2,181,1,2,Od,11677
δέ τε,2,277,4,2,Od,11678
δέ τε,4,379,6,2,Od,11679
δέ τε,4,468,6,2,Od,11680
δέ τε,4,497,4,2,Od,11681
δέ τε,4,608,4,2,Od,11682
δέ τε,6,106,3,2,Od,11683
δέ τε,6,108,4,2,Od,11684
δέ τε,9,124,3,2,Od,11685
δέ τε,10,10,1,2,Od,11686
δέ τε,10,306,4,2,Od,11687
δέ τε,10,317,1,2,Od,11688
δέ τε,11,537,4,2,Od,11689
δέ τε,12,99,4,2,Od,11690
δέ τε,13,34,3,2,Od,11691
δέ τε,13,244,7,2,Od,11692
δέ τε,14,87,1,2,Od,11693
δέ τε,17,25,3,2,Od,11694
δέ τε,17,270,6,2,Od,11695
δέ τε,20,252,5,2,Od,11696
δέ τε,22,305,1,2,Od,11697
δέ τε,22,386,4,2,Od,11698
δέ τε,24,201,4,2,Od,11699
τε πάντες,1,403,6,2,Il,11700
τε πάντες,16,389,2,2,Il,11701
τε πάντες,2,182,2,2,Od,11702
τε πάντες,22,386,5,2,Od,11703
γὰρ αὖτε,1,404,2,2,Il,11704
γὰρ αὖτε,23,756,2,2,Il,11705
γὰρ αὖτε,5,29,2,2,Od,11706
γὰρ αὖτε,9,393,2,2,Od,11707
ὅς ῥα,1,405,0,2,Il,11708
ὅς ῥα,2,77,1,2,Il,11709
ὅς ῥα,5,70,0,2,Il,11710
ὅς ῥα,5,77,3,2,Il,11711
ὅς ῥα,6,18,4,2,Il,11712
ὅς ῥα,6,131,2,2,Il,11713
ὅς ῥα,10,318,0,2,Il,11714
ὅς ῥα,11,123,3,2,Il,11715
ὅς ῥα,11,231,0,2,Il,11716
ὅς ῥα,12,445,4,2,Il,11717
ὅς ῥα,13,364,0,2,Il,11718
ὅς ῥα,13,646,0,2,Il,11719
ὅς ῥα,15,431,3,2,Il,11720
ὅς ῥα,15,644,0,2,Il,11721
ὅς ῥα,16,328,3,2,Il,11722
ὅς ῥα,23,517,5,2,Il,11723
ὅς ῥα,9,187,4,2,Od,11724
ὅς ῥα,20,291,0,2,Od,11725
ὅς ῥα,21,148,0,2,Od,11726
ῥα παρὰ,1,405,1,2,Il,11727
ῥα παρὰ,1,333,1,2,Od,11728
ῥα παρὰ,8,458,1,2,Od,11729
ῥα παρὰ,16,415,1,2,Od,11730
ῥα παρὰ,18,209,1,2,Od,11731
ῥα παρὰ,21,64,1,2,Od,11732
καθέζετο κύδεϊ γαίων,1,405,4,3,Il,11733
καθέζετο κύδεϊ γαίων,5,906,4,3,Il,11734
καθέζετο κύδεϊ γαίων,8,51,3,3,Il,11735
καθέζετο κύδεϊ γαίων,11,81,3,3,Il,11736
κύδεϊ γαίων,1,405,5,2,Il,11737
κύδεϊ γαίων,5,906,5,2,Il,11738
κύδεϊ γαίων,8,51,4,2,Il,11739
κύδεϊ γαίων,11,81,4,2,Il,11740
τὸν καὶ,1,406,0,2,Il,11741
τὸν καὶ,5,632,0,2,Il,11742
τὸν καὶ,8,285,0,2,Il,11743
τὸν καὶ,13,306,0,2,Il,11744
τὸν καὶ,14,41,0,2,Il,11745
τὸν καὶ,16,858,0,2,Il,11746
τὸν καὶ,20,234,0,2,Il,11747
τὸν καὶ,22,364,0,2,Il,11748
τὸν καὶ,23,438,0,2,Il,11749
τὸν καὶ,24,485,0,2,Il,11750
τὸν καὶ,16,460,0,2,Od,11751
τὸν καὶ,17,74,0,2,Od,11752
μάκαρες θεοὶ,1,406,3,2,Il,11753
μάκαρες θεοὶ,20,54,3,2,Il,11754
μάκαρες θεοὶ,24,23,2,2,Il,11755
μάκαρες θεοὶ,24,99,2,2,Il,11756
μάκαρες θεοὶ,24,422,3,2,Il,11757
μάκαρες θεοὶ,5,7,4,2,Od,11758
μάκαρες θεοὶ,6,46,3,2,Od,11759
μάκαρες θεοὶ,8,306,4,2,Od,11760
μάκαρες θεοὶ,12,371,4,2,Od,11761
μάκαρες θεοὶ,12,377,4,2,Od,11762
μάκαρες θεοὶ,15,372,2,2,Od,11763
οὐδ’ ἔτ’,1,406,5,2,Il,11764
οὐδ’ ἔτ’,1,573,6,2,Il,11765
οὐδ’ ἔτ’,11,437,5,2,Il,11766
οὐδ’ ἔτ’,12,106,4,2,Il,11767
οὐδ’ ἔτ’,15,709,4,2,Il,11768
οὐδ’ ἔτ’,17,42,0,2,Il,11769
οὐδ’ ἔτ’,21,596,1,2,Il,11770
οὐδ’ ἔτ’,22,300,7,2,Il,11771
οὐδ’ ἔτ’,23,622,0,2,Il,11772
οὐδ’ ἔτ’,23,730,5,2,Il,11773
οὐδ’ ἔτ’,12,197,6,2,Od,11774
οὐδ’ ἔτ’,24,401,0,2,Od,11775
τῶν νῦν,1,407,0,2,Il,11776
τῶν νῦν,7,74,0,2,Il,11777
τῶν νῦν,7,329,0,2,Il,11778
τῶν νῦν,3,101,0,2,Od,11779
τῶν νῦν,4,331,0,2,Od,11780
τῶν νῦν,4,765,0,2,Od,11781
τοὺς δὲ,1,409,0,2,Il,11782
τοὺς δὲ,4,439,5,2,Il,11783
τοὺς δὲ,7,479,2,2,Il,11784
τοὺς δὲ,8,350,0,2,Il,11785
τοὺς δὲ,12,331,0,2,Il,11786
τοὺς δὲ,14,14,3,2,Il,11787
τοὺς δὲ,15,7,3,2,Il,11788
τοὺς δὲ,16,431,0,2,Il,11789
τοὺς δὲ,22,18,6,2,Il,11790
τοὺς δὲ,9,291,0,2,Od,11791
τοὺς δὲ,9,467,3,2,Od,11792
τοὺς δὲ,12,243,2,2,Od,11793
τοὺς δὲ,15,147,0,2,Od,11794
τοὺς δὲ,17,215,0,2,Od,11795
τοὺς δὲ,22,383,0,2,Od,11796
τοὺς δὲ,24,493,5,2,Od,11797
τοὺς δὲ,24,533,3,2,Od,11798
δὲ κατὰ,1,409,1,2,Il,11799
δὲ κατὰ,7,466,1,2,Il,11800
δὲ κατὰ,7,477,2,2,Il,11801
δὲ κατὰ,11,234,1,2,Il,11802
δὲ κατὰ,13,186,2,2,Il,11803
δὲ κατὰ,16,548,3,2,Il,11804
δὲ κατὰ,17,594,2,2,Il,11805
δὲ κατὰ,21,310,2,2,Il,11806
δὲ κατὰ,23,100,3,2,Il,11807
δὲ κατὰ,14,261,1,2,Od,11808
δὲ κατὰ,14,349,2,2,Od,11809
δὲ κατὰ,17,430,1,2,Od,11810
δὲ κατὰ,19,507,2,2,Od,11811
καὶ ἀμφ’,1,409,5,2,Il,11812
καὶ ἀμφ’,1,465,3,2,Il,11813
καὶ ἀμφ’,2,428,3,2,Il,11814
καὶ ἀμφ’,2,575,3,2,Il,11815
καὶ ἀμφ’,9,210,5,2,Il,11816
καὶ ἀμφ’,3,462,3,2,Od,11817
καὶ ἀμφ’,8,416,2,2,Od,11818
καὶ ἀμφ’,12,365,3,2,Od,11819
καὶ ἀμφ’,14,75,3,2,Od,11820
καὶ ἀμφ’,14,430,3,2,Od,11821
καὶ ἀμφ’,17,197,2,2,Od,11822
καὶ ἀμφ’,18,108,2,2,Od,11823
καὶ ἀμφ’,23,366,2,2,Od,11824
καὶ Ἀτρεΐδης,1,411,2,2,Il,11825
καὶ Ἀτρεΐδης,14,29,3,2,Il,11826
καὶ Ἀτρεΐδης,14,379,3,2,Il,11827
καὶ Ἀτρεΐδης,16,273,2,2,Il,11828
καὶ Ἀτρεΐδης,4,185,4,2,Od,11829
καὶ Ἀτρεΐδης,14,470,3,2,Od,11830
κατὰ δάκρυ,1,413,4,2,Il,11831
κατὰ δάκρυ,3,142,4,2,Il,11832
κατὰ δάκρυ,6,459,5,2,Il,11833
κατὰ δάκρυ,6,496,2,2,Il,11834
κατὰ δάκρυ,18,94,4,2,Il,11835
κατὰ δάκρυ,18,428,4,2,Il,11836
κατὰ δάκρυ,4,223,5,2,Od,11837
κατὰ δάκρυ,4,556,5,2,Od,11838
κατὰ δάκρυ,10,201,4,2,Od,11839
κατὰ δάκρυ,10,409,3,2,Od,11840
κατὰ δάκρυ,10,570,3,2,Od,11841
κατὰ δάκρυ,11,5,3,2,Od,11842
κατὰ δάκρυ,11,466,3,2,Od,11843
κατὰ δάκρυ,12,12,3,2,Od,11844
κατὰ δάκρυ,22,447,3,2,Od,11845
δάκρυ χέουσα,1,413,5,2,Il,11846
δάκρυ χέουσα,3,142,5,2,Il,11847
δάκρυ χέουσα,6,405,5,2,Il,11848
δάκρυ χέουσα,6,496,3,2,Il,11849
δάκρυ χέουσα,18,94,5,2,Il,11850
δάκρυ χέουσα,18,428,5,2,Il,11851
δάκρυ χέουσα,22,79,4,2,Il,11852
δάκρυ χέουσα,24,613,6,2,Il,11853
δάκρυ χέουσα,24,745,5,2,Il,11854
τέκνον ἐμόν,1,414,2,2,Il,11855
τέκνον ἐμόν,5,382,1,2,Il,11856
τέκνον ἐμόν,19,342,0,2,Il,11857
τέκνον ἐμόν,1,64,0,2,Od,11858
τέκνον ἐμόν,5,22,0,2,Od,11859
τέκνον ἐμόν,11,155,0,2,Od,11860
τέκνον ἐμόν,11,216,2,2,Od,11861
τέκνον ἐμόν,19,492,0,2,Od,11862
τέκνον ἐμόν,22,486,4,2,Od,11863
τέκνον ἐμόν,23,70,0,2,Od,11864
τέκνον ἐμόν,23,105,0,2,Od,11865
τέκνον ἐμόν,24,478,0,2,Od,11866
τί νύ,1,414,4,2,Il,11867
τί νύ,4,31,1,2,Il,11868
τί νύ,16,859,1,2,Il,11869
τί νύ,1,62,3,2,Od,11870
τί νύ,5,299,4,2,Od,11871
τί νύ,5,465,5,2,Od,11872
τί νύ,6,25,1,2,Od,11873
τί νύ,11,210,2,2,Od,11874
τί νύ,24,474,3,2,Od,11875
ἐπεί νύ,1,416,1,2,Il,11876
ἐπεί νύ,14,339,3,2,Il,11877
ἐπεί νύ,17,647,5,2,Il,11878
ἐπεί νύ,1,244,1,2,Od,11879
ἐπεί νύ,2,327,5,2,Od,11880
ἐπεί νύ,15,276,1,2,Od,11881
τοι αἶσα,1,416,3,2,Il,11882
τοι αἶσα,16,707,5,2,Il,11883
τοι αἶσα,5,206,7,2,Od,11884
τοι αἶσα,13,306,2,2,Od,11885
μίνυνθά περ,1,416,5,2,Il,11886
μίνυνθά περ,12,356,4,2,Il,11887
μίνυνθά περ,13,573,4,2,Il,11888
μίνυνθά περ,14,357,4,2,Il,11889
μίνυνθά περ,23,97,4,2,Il,11890
μίνυνθά περ,11,501,3,2,Od,11891
μίνυνθά περ,22,473,3,2,Od,11892
οὔ τι μάλα,1,416,7,3,Il,11893
οὔ τι μάλα,13,573,6,3,Il,11894
οὔ τι μάλα,23,308,5,3,Il,11895
οὔ τι μάλα,22,473,5,3,Od,11896
τι μάλα,1,416,8,2,Il,11897
τι μάλα,9,197,6,2,Il,11898
τι μάλα,13,573,7,2,Il,11899
τι μάλα,23,308,6,2,Il,11900
τι μάλα,22,473,6,2,Od,11901
ἐν μεγάροισι,1,418,6,2,Il,11902
ἐν μεγάροισι,3,207,4,2,Il,11903
ἐν μεγάροισι,5,193,2,2,Il,11904
ἐν μεγάροισι,6,428,1,2,Il,11905
ἐν μεγάροισι,9,461,3,2,Il,11906
ἐν μεγάροισι,9,483,5,2,Il,11907
ἐν μεγάροισι,9,557,3,2,Il,11908
ἐν μεγάροισι,15,439,4,2,Il,11909
ἐν μεγάροισι,18,325,3,2,Il,11910
ἐν μεγάροισι,18,331,1,2,Il,11911
ἐν μεγάροισι,22,69,2,2,Il,11912
ἐν μεγάροισι,22,484,1,2,Il,11913
ἐν μεγάροισι,24,539,1,2,Il,11914
ἐν μεγάροισι,24,726,1,2,Il,11915
ἐν μεγάροισι,24,757,6,2,Il,11916
ἐν μεγάροισι,4,101,1,2,Od,11917
ἐν μεγάροισι,4,238,4,2,Od,11918
ἐν μεγάροισι,4,392,2,2,Od,11919
ἐν μεγάροισι,4,557,1,2,Od,11920
ἐν μεγάροισι,5,14,1,2,Od,11921
ἐν μεγάροισι,8,242,5,2,Od,11922
ἐν μεγάροισι,10,150,1,2,Od,11923
ἐν μεγάροισι,10,523,1,2,Od,11924
ἐν μεγάροισι,11,31,1,2,Od,11925
ἐν μεγάροισι,16,120,2,2,Od,11926
ἐν μεγάροισι,17,79,5,2,Od,11927
ἐν μεγάροισι,17,143,1,2,Od,11928
ἐν μεγάροισι,17,521,5,2,Od,11929
ἐν μεγάροισι,19,327,5,2,Od,11930
ἐν μεγάροισι,19,589,5,2,Od,11931
ἐν μεγάροισι,20,68,1,2,Od,11932
ἐν μεγάροισι,20,274,1,2,Od,11933
ἐν μεγάροισι,21,30,4,2,Od,11934
ἐν μεγάροισι,21,367,4,2,Od,11935
ἐν μεγάροισι,22,56,5,2,Od,11936
ἐν μεγάροισι,22,211,3,2,Od,11937
ἐν μεγάροισι,22,322,4,2,Od,11938
ἐν μεγάροισι,23,28,5,2,Od,11939
ἐν μεγάροισι,23,56,2,2,Od,11940
ἐν μεγάροισι,23,355,6,2,Od,11941
